"ID","NOTAM","nType","countryCode","qcode","aerodrome","startTime","endTime","period","verbiage","issuedBy","isCancelled"
11194,"M0925/19","N","RJJJ","QXXXX","RJTY",8/27/2019 8:00:00,8/27/2019 12:00:00,,"AERODROME 4 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SP",0
11195,"M0926/19","N","RJJJ","QXXXX","RJTY",8/28/2019 0:01:00,8/28/2019 5:00:00,,"AERODROME 2 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SP",0
11196,"M0927/19","N","RJJJ","QXXXX","RJTY",8/28/2019 8:30:00,8/28/2019 12:30:00,,"AERODROME 4 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SP",0
11197,"M0928/19","N","RJJJ","QXXXX","RJTY",8/29/2019 0:01:00,8/29/2019 5:00:00,,"AERODROME 2 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SP",0
11198,"M0929/19","N","RJJJ","QXXXX","RJTY",8/29/2019 8:00:00,8/29/2019 12:00:00,,"AERODROME 4 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SP",0
11199,"M0930/19","N","RJJJ","QXXXX","RJTY",8/30/2019 0:01:00,8/30/2019 5:00:00,,"AERODROME 4 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SP",0
11200,"M0931/19","N","RJJJ","QXXXX","RJTY",8/30/2019 0:01:00,8/30/2019 4:00:00,,"AERODROME 3 X C-130 CONDUCTING LOALT AIRDROPS OVER AFLD, SFC-500 FT AGL","SP",0
11201,"M0916/19","C",,,"RJTY",8/25/2019 0:00:00,8/28/2019 0:00:00,,"Cancel M0915/19","JB",0
11204,"M0922/19","C",,,"RJTY",8/25/2019 0:00:00,8/28/2019 0:00:00,,"Cancel M0921/19","JB",0
11205,"M0932/19","R","RJJJ","QGJXX","RJTY",8/24/2019 18:51:00,11/20/2019 13:00:00,,"Replaces Q) RJJJ/: AERODROME SURVEILLANCE APCHS NOT AVAILABLE","JB",0
11207,"L0039/19","C",,,"RJTY",8/25/2019 0:00:00,8/28/2019 0:00:00,,"Cancel L0036/19","JB",0
11209,"M0933/19","R","RJJJ","QMXLC","RJTY",8/24/2019 18:53:00,8/25/2019 0:00:00,,"Replaces Q) RJJJ/: TWY G CLSD TO ACFT WINGSPAN MORE THAN 178FT BETWEEN TWY H AND TWY K","JB",1
11210,"M0934/19","R","RJJJ","QMMXX","RJTY",8/24/2019 18:54:00,9/4/2019 0:00:00,,"Replaces Q) RJJJ/: TWY ALL HOLDING POSITION MARKINGS FADED AND NON-RETROREFLECTIVE","JB",1
11211,"M0935/19","R","RJJJ","QMHXX","RJTY",8/24/2019 18:54:00,9/4/2019 0:00:00,,"Replaces Q) RJJJ/: RWY 18/36 ALL ARRESTING GEAR MARKERS FADED AND NON-RETROREFLECTIVE","JB",1
11212,"M0936/19","N","RJJJ","QOLAS","RJTY",8/24/2019 18:56:00,9/1/2019 0:00:00,,"OBST LIGHT UNSERVICEABLE ON NORTHWEST BAK-12 BARRIER BLDG LOCATED AT 35°45'33.3"" N, 139°20'42.66"" E","JB",1
11213,"M0937/19","N","RJJJ","QOLAS","RJTY",8/24/2019 18:58:00,9/1/2019 0:00:00,,"OBST UNSERVICEABLE ON NORTHEAST BAK-12 BARRIER BLDG LOCATED AT 35°45'34.5"" N, 139°20'50.12"" E.","JB",1
11216,"M0938/19","R","RJJJ","QMXLT","RJTY",8/24/2019 19:14:00,9/5/2019 0:00:00,,"Replaces Q) RJJJ/: TWY K LIMITED TO AIRCRAFT WITH WINGSPANS OF 132 FEET (40 METERS) AND SMALLER. CAUTION: VEHICLES AND PERSONNEL OPERATING IN THE AREA. LOW PROFILE BARRICADES ARE LOCATED ON BOTH SIDES OF THE TAXIWAY.","JB",1
11217,"M0939/19","R","RJJJ","QOLAS","RJTY",8/24/2019 19:16:00,9/16/2019 13:04:06,,"Replaces Q) RJJJ/: OBST LIGHT UNSERVICEABLE ON BLDG 703 LOCATED AT 35.68°N, 139.69°E, THE BLDG STANDS AT A HEIGHT OF 55.77 FEET AGL","JB",1
11218,"M0940/19","C",,,"RJTY",8/25/2019 0:00:00,8/28/2019 0:00:00,,"Cancel M0933/19","AP",0
11219,"M0941/19","N","RJJJ","QMXLC","RJTY",8/25/2019 1:52:00,8/25/2019 0:00:00,,"TWY G CLSD TO ACFT WINGSPAN MORE THAN 214FT BETWEEN TWY H AND TWY K","AP",1
11220,"M0942/19","C",,,"RJTY",8/25/2019 0:00:00,8/28/2019 0:00:00,,"Cancel M0941/19","JB",0
11221,"M0943/19","N","RJJJ","QMXLT","RJTY",8/25/2019 2:36:00,8/25/2019 0:00:00,,"TWY G IS RESTRICTED TO ACFT WITH WINGSPAN MORE THAN 214FT BETWEEN TWY H AND TWY K.","JB",1
11226,"L0040/19","N","RJJJ","QXXXX","RJTY",8/25/2019 5:52:00,10/31/2019 13:00:00,,"TWY G IS RESTRICTED TO ACFT WITH WINGSPAN OF 164FT OR LESS BETWEEN TWY H AND TWY K.","KK",0
11227,"M0944/19","C",,,"RJTY",8/25/2019 0:00:00,8/28/2019 0:00:00,,"Cancel M0943/19","KK",0
11228,"M0945/19","N","RJJJ","QXXXX","RJTY",8/25/2019 12:07:00,10/25/2019 23:59:00,,"REDUCED FIRE FIGHTING CAPABILITY FOR THE FOLLOWING AIRCRAFT: C5, B787. SUFFICIENT CAPABILITY IS PROVIDED FOR INITIAL RESPONSE, SCENE ASSESSMENT AND IMPLEMENTATION OF MITIGATION TACTICS. FES OBJECTIVES MAY NOT BE SUCCESSFUL DURING SITUATIONS WHERE SIMULTANEOUS RESCUE AND FIREFIGHTING ACTIVITIES ARE REQUIRED. LIMITED INTERIOR FIREFIGHTING AND RESCUE OPERATIONS MAY BE SUCCESSFUL.","KK",0
11229,"M0946/19","N","RJJJ","QMRGO","RJTY",8/26/2019 6:09:00,8/26/2019 0:00:00,,"RWY IS WET WITH NO STANDING WATER","KK",1
11230,"M0947/19","C",,,"RJTY",8/26/2019 0:00:00,8/29/2019 0:00:00,,"Cancel M0946/19","KK",0
11231,"M0948/19","N","RJJJ","QXXXX","RJTY",8/26/2019 23:00:00,8/28/2019 8:00:00,"DLY 2300-0800","NAVAID ILS RWY 36 LOCALIZER UNUSABLE","KA",0
11233,"M0950/19","N","RJJJ","QXXXX","RJTY",9/4/2019 0:01:00,9/4/2019 8:00:00,,"TFR IN EFFECT 353740N1392938E (INAGI) SFC - 3000MSL AVOID BY 3NM","SD",0
11234,"M0951/19","N","RJJJ","QMRXX","RJTY",8/28/2019 4:06:00,8/28/2019 13:00:00,,"RWY 18/36 WET OBSERVED AT 1908280005.","SD",0
11237,"M0952/19","N","RJJJ","QXXXX","RJTY",8/29/2019 12:37:00,9/23/2019 0:00:00,,"TWY E RWY HOLDING POSITION SIGN WEST SIDE NOT LGTD","CB",1
11238,"M0953/19","N","RJJJ","QMRGO","RJTY",8/29/2019 21:38:00,9/2/2019 0:00:00,,"RUNWAY 18/36 IS WET WITH NO STANDING WATER","AP",1
11239,"M0955/19","R","RJJJ","QOLAS","RJTY",8/31/2019 1:35:00,9/10/2019 0:00:00,,"Replaces Q) RJJJ/: OBST LIGHT UNSERVICEABLE ON BLDG 702. THE BLDG IS LOCATED AT 35.6894°N, 139.6917°E AND AT A HEIGHT OF 53.54 FEET AGL","JB",1
11240,"M0957/19","N","RJJJ","QOLAS","RJTY",8/31/2019 1:45:00,9/11/2019 0:00:00,,"OBST LIGHT UNSERVICEABLE ON BLDG 703. THE BLDG IS LOCATED AT 35°44'14.2"" N, 139°20'46.0"" E AND AT A HEIGHT OF 53.54 FEET AGL","JB",1
11241,"M0958/19","N","RJJJ","QXXXX","RJTY",8/31/2019 1:50:00,11/25/2019 23:59:00,,"RWY 18 CAUTION: OPEN TRENCH LOCATED AT 35°45'59.2"" N, 139°20'49.4"" E AND IS 481 FEET FROM THE BEGINNING OF RUNWAY 18 OVERRUN.","JB",0
11242,"M0959/19","N","RJJJ","QOLAS","RJTY",8/31/2019 1:53:00,9/1/2019 0:00:00,,"OBST LIGHTS UNSERVICEABLE ON RUNWAY 18 EAST SIDE BAK-12 ARRESTING GEAR BUILDING LOCATED AT 35°44'24.82"" N, 139°21'4.62"" E. BUILDING IS 295 FEET FROM RUNWAY CENTERLINE.","JB",1
11243,"M0960/19","N","RJJJ","QXXXX","RJTY",9/4/2019 8:00:00,9/4/2019 12:00:00,,"AERODROME 4 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SP",0
11244,"M0961/19","N","RJJJ","QXXXX","RJTY",9/5/2019 0:01:00,9/5/2019 4:00:00,,"AERODROME 2 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SP",0
11245,"M0962/19","N","RJJJ","QXXXX","RJTY",9/5/2019 8:30:00,9/5/2019 12:30:00,,"AERODROME 2 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SP",0
11246,"M0963/19","N","RJJJ","QXXXX","RJTY",9/6/2019 0:01:00,9/6/2019 4:00:00,,"AERODROME 2 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SP",0
11247,"M0964/19","N","RJJJ","QXXXX","RJTY",9/6/2019 0:01:00,9/6/2019 4:00:00,,"AERODROME 2 X C-130 CONDUCTING LOALT AIRDROPS OVER AFLD, SFC-500 FT AGL","SP",0
11248,"M0965/19","C",,,"RJTY",9/1/2019 0:00:00,9/4/2019 0:00:00,,"Cancel M0936/19","JB",0
11249,"M0966/19","C",,,"RJTY",9/1/2019 0:00:00,9/4/2019 0:00:00,,"Cancel M0937/19","JB",0
11250,"M0967/19","C",,,"RJTY",9/1/2019 0:00:00,9/4/2019 0:00:00,,"Cancel M0959/19","JB",0
11251,"M0968/19","N","RJJJ","QNNAS","RJTY",9/1/2019 8:50:00,9/4/2019 0:00:00,,"NAVAID RJTY TACAN UNSERVICEABLE","AP",1
11252,"M0969/19","C",,,"RJTY",9/1/2019 0:00:00,9/4/2019 0:00:00,,"CANCEL M0968/19","AP",0
11254,"M0956/19","R","RJJJ","QOLAS","RJTY",8/31/2019 1:35:00,9/10/2019 0:00:00,,"Replaces M0568/19: OBST LIGHTS UNSERVICEABLE ON BLDG 202, LOCATED AT 35°44'44.8 N, 139°20'38.5 E. THE BUILDING IS AT A HEIGHT OF 76.21 FEET AGL.","SD",1
11255,"M0954/19","C",,,"RJTY",9/2/2019 0:00:00,9/5/2019 0:00:00,,"Cancel M0953/19","SD",0
11256,"M0970/19","N","RJJJ","QMRGO","RJTY",9/3/2019 12:06:00,9/4/2019 0:00:00,,"AERODROME RWY 18/36 WET WITH LESS THAN 1/10 INCH OF STANDING WATER","SD",1
11257,"M0971/19","C",,,"RJTY",9/4/2019 0:00:00,9/7/2019 0:00:00,,"Cancel M0970/19","SD",0
11258,"M0972/19","N","RJJJ","QMXLC","RJTY",9/4/2019 1:14:00,9/5/2019 0:00:00,,"TWY G CLSD TO ACFT WINGSPAN MORE THAN 169FT NORTH OF TWY H","SD",1
11259,"M0973/19","N","RJJJ","QMRGO","RJTY",9/4/2019 8:03:00,9/4/2019 13:00:00,,"RWY 18/36 IS WET WITH LESS THAN 1/10 INCH OF STANDING WATER","AP",0
11260,"M0974/19","C",,,"RJTY",9/4/2019 0:00:00,9/7/2019 0:00:00,,"Cancel M0935/19","SP",0
11261,"M0975/19","C",,,"RJTY",9/4/2019 0:00:00,9/7/2019 0:00:00,,"Cancel M0934/19","SP",0
11262,"M0976/19","C",,,"RJTY",9/4/2019 0:00:00,9/7/2019 0:00:00,,"Cancel M0666/19","SP",0
11263,"M0977/19","C",,,"RJTY",9/4/2019 0:00:00,9/7/2019 0:00:00,,"Cancel M0665/19","SP",0
11264,"M0978/19","N","RJJJ","QMXXX","RJTY",9/4/2019 10:40:00,9/5/2019 0:00:00,,"TWY ALL PAVEMENT MARKINGS ON TAXIWAYS FOXTROT, GOLF, HOTEL, JULIET, KILO, ALPHA 2, CHARLIE 2, DELTA 2, ECHO 2, GOLF RAMP TO INCLUDE ALL ADJACENT KEYHOLES AND RUNWAY HOLD POSITION MARKINGS ARE FADED AND NON-REFLECTIVE","SP",1
11267,"M0979/19","N","RJJJ","QMXXX","RJTY",9/4/2019 10:42:00,9/5/2019 0:00:00,,"TWY ALL PAVEMENT MARKINGS ON TAXIWAY ALPHA, ALPHA 1, BRAVO, CHARLIE 1, DELTA 1, ECHO 1, ALPHA 3, CHARLIE RAMP, DELTA RAMP, ECHO RAMP, HELIPADS AND RUNWAY HOLD POSITION MARKINGS ARE FADED AND NON-REFLECTIVE","SP",1
11268,"M0980/19","N","RJJJ","QMRXX","RJTY",9/4/2019 10:45:00,9/5/2019 0:00:00,,"RWY 18/36 PAVEMENT MARKINGS ON RUNWAY 18/36 AIRCRAFT ARRESTING GEAR MARKINGS AND TAXI LEAD IN/OUT LINES ARE FADED AND NON-REFLECTIVE","SP",1
11269,"M0981/19","N","RJJJ","QMRXX","RJTY",9/5/2019 19:00:00,9/5/2019 0:00:00,,"RWY 18/36 RWY 18/36 RE-PAINTING IN PROGRESS. CAUTION: PERSONNEL AND EQUIPMENT WORKING ON THE RUNWAY.","SP",1
11270,"M0982/19","N","RJJJ","QMRXX","RJTY",9/6/2019 19:00:00,9/5/2019 0:00:00,,"RWY 18/36 RWY 18/36 RE-PAINTING IN PROGRESS. CAUTION: PERSONNEL AND EQUIPMENT WORKING ON THE RUNWAY.","SP",1
11271,"M0983/19","N","RJJJ","QMRXX","RJTY",9/9/2019 19:00:00,9/5/2019 0:00:00,"DLY 1900-0001","RWY 18/36 RE-PAINTING IN PROGRESS. CAUTION: PERSONNEL AND EQUIPMENT WORKING ON THE RUNWAY.","SP",1
11272,"M0984/19","C",,,"RJTY",9/5/2019 0:00:00,9/8/2019 0:00:00,,"Cancel M0972/19","JB",0
11273,"M0985/19","N","RJJJ","QMXLT","RJTY",9/4/2019 21:57:00,9/14/2019 23:59:00,,"TWY G RESTRICTED TO AIRCRAFT WITH WINGSPANS OF 169 FEET OR LESS BETWEEN TAXILANE GOLF NORTH AND TAXIWAY HOTEL INTERSECTION.","JB",0
11274,"M0986/19","C",,,"RJTY",9/5/2019 0:00:00,9/8/2019 0:00:00,,"Cancel M0983/19","JB",0
11275,"M0987/19","C",,,"RJTY",9/5/2019 0:00:00,9/8/2019 0:00:00,,"Cancel M0982/19","JB",0
11276,"M0988/19","C",,,"RJTY",9/5/2019 0:00:00,9/8/2019 0:00:00,,"Cancel M0981/19","JB",0
11277,"M0989/19","C",,,"RJTY",9/5/2019 0:00:00,9/8/2019 0:00:00,,"Cancel M0980/19","JB",0
11278,"M0990/19","C",,,"RJTY",9/5/2019 0:00:00,9/8/2019 0:00:00,,"Cancel M0979/19","JB",0
11279,"M0991/19","C",,,"RJTY",9/5/2019 0:00:00,9/8/2019 0:00:00,,"Cancel M0978/19","JB",0
11280,"M0992/19","C",,,"RJTY",9/5/2019 0:00:00,9/8/2019 0:00:00,,"Cancel M0938/19","JB",0
11281,"M0993/19","N","RJJJ","QMRHW","RJTY",9/9/2019 19:00:00,9/13/2019 0:01:00,"DLY 1900-0001","RWY 18/36 WORK IN PROGRESS SFC PAINTING CAUTION: PERSONNEL AND EQUIPMENT WORKING ON THE RUNWAY.","JB",0
11282,"M0995/19","N","RJJJ","QMRXX","RJTY",9/5/2019 0:08:00,9/16/2019 0:00:00,,"RWY 18/36 AIRCRAFT ARRESTING GEAR MARKINGS AND TAXI LEAD IN/OUT ARE FADED AND NON-REFLECTIVE.","JB",1
11283,"M0996/19","N","RJJJ","QMXXX","RJTY",9/5/2019 0:11:00,9/7/2019 0:00:00,,"PAVEMENT MARKINGS ON TAXIWAYS ALPHA, ALPHA 1, BRAVO, CHARLIE 1, DELTA 1, ECHO 1, ALPHA 3, CHARLIE RAMP, DELTA RAMP, ECHO RAMP, HELIPADS AND RUNWAY HOLD POSITIONS ARE FADED AND NON-REFLECTIVE.","JB",1
11284,"M0997/19","N","RJJJ","QMXXX","RJTY",9/5/2019 0:14:00,9/7/2019 0:00:00,,"PAVEMENT MARKINGS ON TAXIWAYS FOXTROT, HOTEL, JULIET, KILO, ALPHA 2, CHARLIE 2, DELTA 2, ECHO 2, TAXILANE GOLF, GOLF RAMP TO INCLUDE ALL ADJACENT KEYHOLES AND RUNWAY HOLD POSITION MARKINGS ARE FADED AND NON-REFLECTIVE.","JB",1
11285,"M0998/19","N","RJJJ","QMXLT","RJTY",9/5/2019 0:26:00,9/11/2019 0:00:00,,"TWY K NOT AVAILABLE FOR USE TO CONDUCT RQ4 OPERATIONS DUE TO BARRICADES LOCATED ON BOTH SIDES OF THE TAXIWAY EDGE. CAUTION: VEHICLES AND PERSONNEL OPERATING IN THE AREA.","JB",1
11286,"M0999/19","N","RJJJ","QMXLC","RJTY",9/9/2019 21:00:00,12/30/1899 0:00:00,,"TWY A CLSD SOUTH OF TWY E1 INCLUDING TWY A3 AND E RAMP","SD",1
11287,"M1000/19","N","RJJJ","QMXLC","RJTY",9/11/2019 21:00:00,9/6/2019 0:00:00,,"TWY E CLSD AT TWY E1","SD",1
11288,"M1001/19","C",,,"RJTY",9/6/2019 0:00:00,9/9/2019 0:00:00,,"Cancel M1000/19","JB",0
11289,"M1002/19","N","RJJJ","QMXLC","RJTY",9/11/2019 21:00:00,9/16/2019 0:01:00,,"TWY E 1 CLOSED","JB",0
11290,"M1003/19","N","RJJJ","QFLAW","RJTY",9/6/2019 2:27:00,9/7/2019 0:00:00,,"RWY 36/18 LANDING DIRECTION INDICATOR COMPLETELY WITHDRAWN","KF",1
11291,"M1004/19","N","RJJJ","QMXLC","RJTY",9/13/2019 0:01:00,9/16/2019 0:01:00,,"TWY A CLSD EXC FESTIVAL ACFT SPOT D23 TO TWY E1","SD",0
11292,"M1005/19","N","RJJJ","QWVLW","RJTY",9/9/2019 7:30:00,9/9/2019 11:30:00,,"3 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SD",0
11293,"M1006/19","N","RJJJ","QWVLW","RJTY",9/10/2019 0:01:00,9/10/2019 4:00:00,,"2 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SD",0
11294,"M1007/19","N","RJJJ","QWVLW","RJTY",9/10/2019 8:30:00,9/10/2019 12:30:00,,"4 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SD",0
11295,"M1008/19","N","RJJJ","QWVLW","RJTY",9/11/2019 0:01:00,9/11/2019 4:00:00,,"2 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SD",0
11296,"M1009/19","N","RJJJ","QWVLW","RJTY",9/11/2019 8:00:00,9/11/2019 12:00:00,,"4 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SD",0
11297,"M1010/19","N","RJJJ","QWVLW","RJTY",9/12/2019 1:30:00,9/12/2019 5:30:00,,"4 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SD",0
11298,"M1011/19","N","RJJJ","QWVLW","RJTY",9/12/2019 1:30:00,9/12/2019 5:30:00,,"4 X C-130 CONDUCTING LOALT AIRDROPS OVER AFLD, SFC-500 FT AGL","SD",0
11299,"M1013/19","N","RJJJ","QOLAS","RJTY",9/6/2019 21:01:00,9/7/2019 0:00:00,,"OBST UNSERVICEABLE ON SOUTH EAST BAK-12 BARRIER BLDG LOCATED AT 35°44'24.8"" N, 139°21'4.6"" E.","JB",1
11300,"M1014/19","N","RJJJ","QOLAS","RJTY",9/6/2019 21:03:00,9/7/2019 0:00:00,,"OBST UNSERVICEABLE ON THE NORTH WEST BAK-12 BARRIER BLDG LOCATED AT 35°45'33.0"" N, 139°20'42.7"" E.","JB",1
11301,"M1015/19","N","RJJJ","QOLAS","RJTY",9/6/2019 21:04:00,9/10/2019 0:00:00,,"OBST LIGHT UNSERVICEABLE ON THE NORTH EAST BAK-12 BARRIER BLDG LOCATED AT 35°45'34.0"" N, 139°20'50.1"" E.","JB",1
11302,"M1016/19","C",,,"RJTY",9/7/2019 0:00:00,9/10/2019 0:00:00,,"Cancel M1013/19","JB",0
11303,"M1017/19","C",,,"RJTY",9/7/2019 0:00:00,9/10/2019 0:00:00,,"Cancel M1014/19","JB",0
11304,"M1018/19","N","RJJJ","QOLAS","RJTY",9/6/2019 21:22:00,9/30/2019 23:59:00,,"OBST LIGHT UNSERVICEABLE ON THE NORTH WEST BAK-12 BARRIER BLDG LOCATED AT 35°45'33.0"" N, 139°20'42.7"" E.","JB",0
11305,"M1019/19","N","RJJJ","QOLAS","RJTY",9/6/2019 21:23:00,9/10/2019 0:00:00,,"OBST LIGHT UNSERVICEABLE ON SOUTH EAST BAK-12 BARRIER BLDG LOCATED AT 35°44'24.8"" N, 139°21'4.6"" E.","JB",1
11306,"M1020/19","C",,,"RJTY",9/7/2019 0:00:00,9/10/2019 0:00:00,,"Cancel M1003/19","SD",0
11307,"M1021/19","N","RJJJ","QFWAS","RJTY",9/6/2019 21:54:00,9/10/2019 0:00:00,,"AERODROME WINDCONE NOT AVAILABLE","SD",1
11308,"M1022/19","N","RJJJ","QMMXX","RJTY",9/7/2019 2:13:00,9/10/2019 0:00:00,,"PAVEMENT MARKINGS ON TAXIWAYS ALPHA, ALPHA 1, BRAVO, CHARLIE 1, DELTA 1, ECHO 1, ALPHA 3, CHARLIE RAMP, DELTA RAMP, ECHO RAMP, HELIPADS AND RUNWAY HOLD POSITION MARKINGS AND TACAN CHECKPOINT MARKINGS ON ALPHA 1 AND ECHO1 ARE FADED AND NON-REFLECTIVE.","JB",1
11310,"M1023/19","C",,,"RJTY",9/7/2019 0:00:00,9/10/2019 0:00:00,,"Cancel M0996/19","JB",0
11311,"M1024/19","N","RJJJ","QMMXX","RJTY",9/7/2019 2:19:00,9/16/2019 13:03:50,,"PAVEMENT MARKINGS ON TAXIWAYS FOXTROT, HOTEL, JULIET, KILO, ALPHA 2, CHARLIE 2, DELTA 2, ECHO 2, TAXILANE GOLF, GOLF RAMP TO INCLUDE ALL ADJACENT KEYHOLES, RUNWAY HOLD POSITION MARKINGS AND TACAN CHECKPOINT MARKINGS ON TWY ALPHA 2 AND ECHO 2 ARE FADED AND NON-REFLECTIVE.","JB",1
11312,"M1025/19","C",,,"RJTY",9/7/2019 0:00:00,9/10/2019 0:00:00,,"Cancel M0997/19","JB",0
11313,"M1029/19","N","RJJJ","QMRXX","RJTY",9/8/2019 3:46:00,9/9/2019 0:00:00,,"RWY 18/36 WET OBSERVED AT 1909080345.","JB",1
11314,"M1030/19","C",,,"RJTY",9/9/2019 0:00:00,9/12/2019 0:00:00,,"Cancel M1029/19","SD",0
11315,"M1031/19","R","RJJJ","QMXLC","RJTY",9/10/2019 1:00:00,12/30/1899 0:00:00,,"Replaces M0999/19: TWY A CLSD SOUTH OF TWY E1 INCLUDING TWY A3 AND E RAMP","SD",1
11316,"M1032/19","R","RJJJ","QMXLC","RJTY",9/9/2019 6:00:00,9/16/2019 0:01:00,,"Replaces M1031/19: TWY A CLSD SOUTH OF TWY E1 INCLUDING TWY A3 AND E RAMP","SD",0
11321,"M1033/19","C",,,"RJTY",9/10/2019 0:00:00,9/13/2019 0:00:00,,"Cancel M1021/19","KF",0
11322,"M1034/19","C",,,"RJTY",9/10/2019 0:00:00,9/13/2019 0:00:00,,"Cancel M0955/19","SD",0
11323,"M1035/19","C",,,"RJTY",9/10/2019 0:00:00,9/13/2019 0:00:00,,"Cancel M1019/19","SD",0
11324,"M1036/19","C",,,"RJTY",9/10/2019 0:00:00,9/13/2019 0:00:00,,"Cancel M1015/19","SD",0
11325,"M1037/19","C",,,"RJTY",9/10/2019 0:00:00,9/13/2019 0:00:00,,"Cancel M1022/19","SD",0
11326,"M1038/19","N","RJJJ","QMMXX","RJTY",9/9/2019 21:46:00,9/13/2019 0:00:00,,"ALL PAVEMENT MARKINGS WEST OF RWY FADED AND NON-REFLECTIVE.","SD",1
11327,"M1039/19","N","RJJJ","QWVLW","RJTY",9/15/2019 4:10:00,9/15/2019 5:30:00,,"2 X C-130 CONDUCTING LOALT AIRDROPS OVER AFLD, SFC-500 FT AGL","SD",0
11328,"M1040/19","N","RJJJ","QWVLW","RJTY",9/15/2019 4:10:00,9/15/2019 5:30:00,,"2 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SD",0
11329,"M1042/19","N","RJJJ","QFALC","RJTY",9/15/2019 10:30:00,9/16/2019 0:01:00,,"AERODROME CLSD OVERFLIGHT PROHIBITED","SD",0
11330,"M1041/19","C",,,"RJTY",9/10/2019 0:00:00,9/13/2019 0:00:00,,"Cancel M0956/19","SD",0
11331,"M1043/19","N","RJJJ","QFAGD","RJTY",9/10/2019 4:56:00,9/16/2019 0:01:00,,"AERODROME OFFICIAL BUSINESS ONLY.","KN",0
11332,"M1044/19","C",,,"RJTY",9/11/2019 0:00:00,9/14/2019 0:00:00,,"Cancel M0957/19","SD",0
11333,"M1028/19","N","RJJJ","QFALT","RJTY",9/15/2019 0:01:00,9/12/2019 0:00:00,,"LOCAL FLIGHTS LIMITED TO WEST VFR PATTERN ONLY. ABEAM APCHS NOT AUTHORIZED","SD",1
11334,"M1027/19","N","RJJJ","QWVLW","RJTY",9/14/2019 4:10:00,9/14/2019 5:30:00,,"2 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL","SD",0
11335,"M1026/19","N","RJJJ","QWVLW","RJTY",9/14/2019 4:10:00,9/14/2019 5:30:00,,"2 X C-130 CONDUCTING LOALT AIRDROPS OVER AFLD, SFC-500 FT AGL","SD",0
11336,"M1046/19","N","RJJJ","QMXLC","RJTY",9/10/2019 22:58:00,10/31/2019 13:00:00,,"TWY K CLSD TO RQ4","SD",0
11337,"M1045/19","C",,,"RJTY",9/11/2019 0:00:00,9/14/2019 0:00:00,,"Cancel M0998/19","SD",0
11339,"M1050/19","N","RJJJ","QFALT","RJTY",9/14/2019 0:01:00,9/12/2019 0:00:00,,"AERODROME LIMITED TO FRIENDSHIP FESTIVAL PARTICIPANTS AIRCRAFT ONLY EXCEPT PATRIOT EXPRESS. AUTHORIZATION IS REQUIRED FROM AIRFIELD MANAGER FOR ANY DEVIATIONS.","KN",1
11341,"M1048/19","N","RJJJ","QFALT","RJTY",9/15/2019 0:01:00,9/12/2019 0:00:00,,"AERODROME LIMITED TO FRIENDSHIP FESTIVAL PARTICIPANTS AIRCRAFT ONLY. AUTHORIZATION IS REQUIRED FROM AIRFIELD MANAGER FOR ANY DEVIATIONS.","KN",1
11342,"M1047/19","N","RJJJ","QFALT","RJTY",9/14/2019 0:01:00,9/11/2019 0:00:00,,"AERODROME LIMITED TO FRIENDSHIP FESTIVAL PARTICIPANTS AIRCRAFT ONLY EXCEPT PATORIOT EXPRESS.","KN",1
11343,"M1049/19","C",,,"RJTY",9/11/2019 0:00:00,9/14/2019 0:00:00,,"Cancel M1047/19","KN",0
11344,"M1051/19","N","RJJJ","QMRGO","RJTY",9/11/2019 8:09:00,9/11/2019 13:00:00,,"AERODROME RWY 18/36 WET WITH 1/10 INCH STANDING WATER","CN",0
11345,"M1052/19","N","RJJJ","QCAAS","RJTY",9/11/2019 9:17:00,9/13/2019 0:00:00,,"YOKOTA APPROACH FRIQUENCIES 118.3, 270.6, AND 363.8 ARE UNSERVICEABLE.","KN",1
